month,year,state,handgun,long_gun,other,multiple
6,2000,Guam,11,11,0,0
6,2000,Hawaii,0,0,0,0
6,2000,Idaho,1593,2725,0,82
6,2000,Illinois,4241,4631,0,133
6,2000,Indiana,1524,3051,0,3
6,2000,Iowa,29,1633,0,4
6,2000,Kansas,2057,3009,0,139
6,2000,Kentucky,6376,7163,0,340
6,2000,Louisiana,4562,4891,0,200
6,2000,Maine,843,1519,0,44
6,2000,Mariana Islands,0,0,0,0
6,2000,Maryland,141,2495,0,9
6,2000,Massachusetts,1057,590,0,16
6,2000,Michigan,80,8801,0,2
6,2000,Minnesota,2368,5976,0,88
6,2000,Mississippi,4334,4721,0,165
6,2000,Missouri,2881,8094,0,109
6,2000,Montana,1554,3681,0,90
6,2000,Nebraska,24,1265,0,2
6,2000,Nevada,1796,1702,0,113
6,2000,New Hampshire,1194,1447,0,11
6,2000,New Jersey,1414,1464,0,46
6,2000,New Mexico,2389,3538,0,113
6,2000,New York,707,4674,0,8
6,2000,North Carolina,1400,8650,0,96
6,2000,North Dakota,327,1385,0,17
6,2000,Ohio,6704,8657,0,369
6,2000,Oklahoma,4044,6054,0,273
6,2000,Oregon,3781,5410,0,184
6,2000,Pennsylvania,7,30338,0,773
6,2000,Puerto Rico,361,89,0,4
6,2000,Rhode Island,355,273,0,54
6,2000,South Carolina,3557,3342,0,93
6,2000,South Dakota,417,1457,0,31
6,2000,Tennessee,6777,5604,0,215
6,2000,Texas,14721,20585,0,732
6,2000,Utah,1487,2433,0,44
6,2000,Vermont,435,690,0,4
6,2000,Virgin Islands,0,0,0,0
6,2000,Virginia,5088,5883,0,158
6,2000,Washington,2539,5128,0,138
6,2000,West Virginia,2802,4452,0,143
6,2000,Wisconsin,2772,6379,0,9
6,2000,Wyoming,767,1325,0,41
5,2000,Alabama,5681,5940,0,211
5,2000,Alaska,983,2015,0,71
5,2000,Arizona,5115,4040,0,232
5,2000,Arkansas,3314,5383,0,177
5,2000,California,23637,21526,0,0
5,2000,Colorado,7646,9195,0,821
5,2000,Connecticut,0,0,0,0
5,2000,Delaware,398,458,0,14
5,2000,District of Columbia,2,0,0,0
5,2000,Florida,9593,6685,0,332
5,2000,Georgia,5843,4990,0,204
5,2000,Guam,9,7,0,2
5,2000,Hawaii,0,0,0,0
5,2000,Idaho,1563,2908,0,97
5,2000,Illinois,4626,5124,0,143
5,2000,Indiana,1763,2698,0,5
5,2000,Iowa,29,1511,0,4
5,2000,Kansas,2182,3157,0,154
5,2000,Kentucky,5982,6622,0,309
5,2000,Louisiana,4323,4558,0,183
5,2000,Maine,922,1466,0,46
5,2000,Mariana Islands,1,1,0,0
5,2000,Maryland,143,2300,0,13
5,2000,Massachusetts,948,614,0,19
5,2000,Michigan,73,8599,0,3
5,2000,Minnesota,2243,5585,0,89
5,2000,Mississippi,4141,4206,0,111
5,2000,Missouri,2675,7818,0,81
5,2000,Montana,1586,3536,0,100
5,2000,Nebraska,26,1229,0,2
5,2000,Nevada,2006,1676,0,117
5,2000,New Hampshire,1002,1444,0,9
5,2000,New Jersey,1246,1452,0,46
5,2000,New Mexico,2405,3227,0,127
5,2000,New York,737,5148,0,7
5,2000,North Carolina,1203,7626,0,92
5,2000,North Dakota,406,1243,0,22
5,2000,Ohio,6753,8260,0,363
5,2000,Oklahoma,3634,5445,0,244
5,2000,Oregon,3827,5258,0,151
5,2000,Pennsylvania,2,30655,0,1692
5,2000,Puerto Rico,329,87,0,9
5,2000,Rhode Island,333,256,0,80
5,2000,South Carolina,3332,2901,0,92
5,2000,South Dakota,431,1455,0,15
5,2000,Tennessee,7082,5646,0,240
5,2000,Texas,14332,19248,0,819
5,2000,Utah,1530,2425,0,51
5,2000,Vermont,475,733,0,14
5,2000,Virgin Islands,0,0,0,0
5,2000,Virginia,5497,5727,0,128
5,2000,Washington,2661,4836,0,136
5,2000,West Virginia,2632,4378,0,133
5,2000,Wisconsin,3070,6845,0,7
5,2000,Wyoming,743,1285,0,41
4,2000,Alabama,6429,6406,0,182
4,2000,Alaska,1241,2110,0,81
4,2000,Arizona,5884,4542,0,198
4,2000,Arkansas,3647,6410,0,171
4,2000,California,24372,22963,0,0
4,2000,Colorado,9910,10726,0,1141
4,2000,Connecticut,5,1,0,0
4,2000,Delaware,465,632,0,11
4,2000,District of Columbia,3,0,0,0
4,2000,Florida,10156,7068,0,330
4,2000,Georgia,6666,6015,0,180
4,2000,Guam,9,6,0,0
4,2000,Hawaii,0,0,0,0
4,2000,Idaho,1688,3332,0,92
4,2000,Illinois,5361,5945,0,172
4,2000,Indiana,1821,7664,0,2
4,2000,Iowa,34,2250,0,1
4,2000,Kansas,2206,3563,0,127
4,2000,Kentucky,6728,9352,0,307
4,2000,Louisiana,4918,4695,0,163
4,2000,Maine,1014,1896,0,56
4,2000,Mariana Islands,0,0,0,0
4,2000,Maryland,105,3141,0,5
4,2000,Massachusetts,1617,834,0,39
4,2000,Michigan,104,11320,0,5
4,2000,Minnesota,2930,8899,0,87
4,2000,Mississippi,4375,4628,0,140
4,2000,Missouri,3194,10893,0,138
4,2000,Montana,1761,3872,0,111
4,2000,Nebraska,34,1392,0,3
4,2000,Nevada,2040,1817,0,106
4,2000,New Hampshire,1135,1922,0,11
4,2000,New Jersey,1559,1396,0,30
4,2000,New Mexico,2302,3797,0,141
4,2000,New York,850,7639,0,6
4,2000,North Carolina,1154,9381,0,81
4,2000,North Dakota,539,1652,0,19
4,2000,Ohio,9283,11404,0,483
4,2000,Oklahoma,4588,6688,0,240
4,2000,Oregon,4327,6503,0,163
4,2000,Pennsylvania,0,37781,0,1039
4,2000,Puerto Rico,331,61,0,14
4,2000,Rhode Island,392,303,0,89
4,2000,South Carolina,3514,3478,0,81
4,2000,South Dakota,536,1747,0,17
4,2000,Tennessee,7564,6545,0,235
4,2000,Texas,14985,20674,0,788
4,2000,Utah,1655,2672,0,52
4,2000,Vermont,580,1116,0,12
4,2000,Virgin Islands,0,0,0,0
4,2000,Virginia,6182,7052,0,127
4,2000,Washington,2849,5406,0,135
4,2000,West Virginia,3002,6087,0,166
4,2000,Wisconsin,3704,10727,0,9
4,2000,Wyoming,790,1531,0,37
3,2000,Alabama,7781,8947,0,264
3,2000,Alaska,1163,1826,0,65
3,2000,Arizona,6811,5164,0,280
3,2000,Arkansas,4607,8261,0,223
3,2000,California,25411,24145,0,0
3,2000,Colorado,12054,14284,0,1317
3,2000,Connecticut,0,0,0,0
3,2000,Delaware,543,694,0,14
3,2000,District of Columbia,2,0,0,0
3,2000,Florida,11262,8575,0,387
3,2000,Georgia,8428,8768,0,237
3,2000,Guam,12,11,0,0
3,2000,Hawaii,0,0,0,0
3,2000,Idaho,1843,3617,0,102
3,2000,Illinois,6602,7597,0,199
3,2000,Indiana,2606,12476,0,11
3,2000,Iowa,50,2844,0,5
3,2000,Kansas,3464,4741,0,150
3,2000,Kentucky,8289,10669,0,406
3,2000,Louisiana,6149,5977,0,210
3,2000,Maine,1410,2061,0,43
3,2000,Mariana Islands,0,0,0,0
3,2000,Maryland,152,3351,0,8
3,2000,Massachusetts,1658,860,0,29
3,2000,Michigan,89,12135,0,9
3,2000,Minnesota,3710,9318,0,101
3,2000,Mississippi,5636,6530,0,175
3,2000,Missouri,4085,12164,0,152
3,2000,Montana,1938,3932,0,132
3,2000,Nebraska,39,1676,0,4
3,2000,Nevada,2287,1991,0,146
3,2000,New Hampshire,1464,1848,0,6
3,2000,New Jersey,1684,1508,0,71
3,2000,New Mexico,3174,4399,0,151
3,2000,New York,1316,7591,0,16
3,2000,North Carolina,1412,11467,0,94
3,2000,North Dakota,647,1762,0,22
3,2000,Ohio,11022,13025,0,649
3,2000,Oklahoma,4864,7578,0,260
3,2000,Oregon,5386,6908,0,169
3,2000,Pennsylvania,0,47342,0,740
3,2000,Puerto Rico,543,70,0,7
3,2000,Rhode Island,464,352,0,123
3,2000,South Carolina,4768,5170,0,111
3,2000,South Dakota,603,1881,0,16
3,2000,Tennessee,10389,9252,0,299
3,2000,Texas,19236,25024,0,912
3,2000,Utah,2099,3376,0,74
3,2000,Vermont,702,1242,0,17
3,2000,Virgin Islands,0,0,0,0
3,2000,Virginia,8120,9611,0,177
3,2000,Washington,3630,6327,0,157
3,2000,West Virginia,4101,6567,0,186
3,2000,Wisconsin,4480,12120,0,15
3,2000,Wyoming,965,1665,0,53
2,2000,Alabama,8710,10309,0,290
2,2000,Alaska,995,1556,0,69
2,2000,Arizona,6612,5254,0,319
2,2000,Arkansas,5268,10046,0,335
2,2000,California,23175,22390,0,0
2,2000,Colorado,10847,12928,0,1036
2,2000,Connecticut,0,0,0,0
2,2000,Delaware,487,644,0,2
2,2000,District of Columbia,1,0,0,0
2,2000,Florida,11071,9088,0,431
2,2000,Georgia,9255,9820,0,256
2,2000,Guam,11,5,0,0
2,2000,Hawaii,0,0,0,0
2,2000,Idaho,1818,3373,0,131
2,2000,Illinois,6515,7141,0,188
2,2000,Indiana,2452,12274,0,6
2,2000,Iowa,46,2776,0,7
2,2000,Kansas,3182,4811,0,226
2,2000,Kentucky,9215,11955,0,451
2,2000,Louisiana,6288,6746,0,246
2,2000,Maine,1057,1614,0,52
2,2000,Mariana Islands,0,0,0,0
2,2000,Maryland,167,3358,0,13
2,2000,Massachusetts,1394,730,0,23
2,2000,Michigan,85,11080,0,8
2,2000,Minnesota,2743,6831,0,103
2,2000,Mississippi,6988,7932,0,249
2,2000,Missouri,4077,12722,0,133
2,2000,Montana,1699,3477,0,125
2,2000,Nebraska,52,1678,0,2
2,2000,Nevada,2297,1988,0,147
2,2000,New Hampshire,1173,1474,0,3
2,2000,New Jersey,1366,1366,0,46
2,2000,New Mexico,2964,4520,0,203
2,2000,New York,960,6116,0,8
2,2000,North Carolina,1747,13279,0,154
2,2000,North Dakota,497,1380,0,24
2,2000,Ohio,10979,12697,0,528
2,2000,Oklahoma,5465,9111,0,386
2,2000,Oregon,4920,6442,0,189
2,2000,Pennsylvania,0,36991,0,522
2,2000,Puerto Rico,347,61,0,10
2,2000,Rhode Island,442,317,0,94
2,2000,South Carolina,5389,5524,0,139
2,2000,South Dakota,531,1728,0,29
2,2000,Tennessee,10708,10149,0,321
2,2000,Texas,19266,27237,0,1083
2,2000,Utah,2357,3406,0,68
2,2000,Vermont,579,981,0,30
2,2000,Virgin Islands,0,0,0,0
2,2000,Virginia,6927,8623,0,244
2,2000,Washington,3163,5791,0,192
2,2000,West Virginia,3957,7330,0,259
2,2000,Wisconsin,3830,9172,0,11
2,2000,Wyoming,906,1729,0,53
1,2000,Alabama,7542,10009,0,309
1,2000,Alaska,809,1288,0,52
1,2000,Arizona,5761,4762,0,235
1,2000,Arkansas,3684,7911,0,193
1,2000,California,22711,22830,0,0
1,2000,Colorado,9950,12557,0,1104
1,2000,Connecticut,3,3,0,0
1,2000,Delaware,429,616,0,12
1,2000,District of Columbia,4,0,0,0
1,2000,Florida,9967,8871,0,340
1,2000,Georgia,7828,8832,0,246
1,2000,Guam,6,16,0,1
1,2000,Hawaii,0,0,0,0
1,2000,Idaho,1493,2740,0,79
1,2000,Illinois,6205,7059,0,180
1,2000,Indiana,2230,12428,0,5
1,2000,Iowa,42,2563,0,2
1,2000,Kansas,2994,4852,0,141
1,2000,Kentucky,7404,9685,0,370
1,2000,Louisiana,5333,7232,0,202
1,2000,Maine,962,1602,0,42
1,2000,Mariana Islands,0,0,0,0
1,2000,Maryland,141,2896,0,6
1,2000,Massachusetts,1044,706,0,18
1,2000,Michigan,70,10116,0,4
1,2000,Minnesota,2486,5074,0,75
1,2000,Mississippi,4960,7057,0,183
1,2000,Missouri,3288,10698,0,186
1,2000,Montana,1392,2922,0,93
1,2000,Nebraska,41,1722,0,3
1,2000,Nevada,2220,1887,0,131
1,2000,New Hampshire,1134,1581,0,18
1,2000,New Jersey,1147,1419,0,36
1,2000,New Mexico,2408,3766,0,125
1,2000,New York,691,5567,0,9
1,2000,North Carolina,1296,11405,0,94
1,2000,North Dakota,456,1232,0,20
1,2000,Ohio,8932,10795,0,473
1,2000,Oklahoma,4388,7340,0,229
1,2000,Oregon,4251,5248,0,159
1,2000,Pennsylvania,1,33945,0,653
1,2000,Puerto Rico,185,57,0,5
1,2000,Rhode Island,346,338,0,90
1,2000,South Carolina,4275,4964,0,103
1,2000,South Dakota,448,1527,0,22
1,2000,Tennessee,9426,9238,0,264
1,2000,Texas,16975,25892,0,800
1,2000,Utah,1788,2782,0,41
1,2000,Vermont,433,679,0,11
1,2000,Virgin Islands,0,0,0,0
1,2000,Virginia,6044,7453,0,139
1,2000,Washington,2794,4919,0,126
1,2000,West Virginia,3059,5374,0,156
1,2000,Wisconsin,3425,6937,0,6
1,2000,Wyoming,776,1385,0,35
12,1999,Alabama,10923,29890,0,370
12,1999,Alaska,1354,2833,0,77
12,1999,Arizona,9128,10665,0,373
12,1999,Arkansas,5482,19908,0,296
12,1999,California,49418,77697,0,0
12,1999,Colorado,16919,27112,0,1365
12,1999,Connecticut,1944,2367,0,3
12,1999,Delaware,795,2146,0,28
12,1999,District of Columbia,2,0,0,0
12,1999,Florida,14736,24200,0,598
12,1999,Georgia,16017,27898,0,472
12,1999,Guam,14,13,0,0
12,1999,Hawaii,0,0,0,0
12,1999,Idaho,2456,5936,0,113
12,1999,Illinois,9292,15448,0,279
12,1999,Indiana,4311,20476,0,11
12,1999,Iowa,50,7721,0,3
12,1999,Kansas,3700,11091,0,210
12,1999,Kentucky,11426,23480,0,502
12,1999,Louisiana,7460,22840,0,292
12,1999,Maine,1320,3561,0,71
12,1999,Mariana Islands,0,0,0,0
12,1999,Maryland,209,8127,0,8
12,1999,Massachusetts,1377,1358,0,29
12,1999,Michigan,112,26295,0,9
12,1999,Minnesota,3613,12175,0,103
12,1999,Mississippi,7253,21383,0,255
12,1999,Missouri,4792,23830,0,158
12,1999,Montana,1976,5158,0,94
12,1999,Nebraska,54,5388,0,5
12,1999,Nevada,3593,4569,0,203
12,1999,New Hampshire,1680,3083,0,13
12,1999,New Jersey,1468,3129,0,64
12,1999,New Mexico,3919,7953,0,251
12,1999,New York,778,14673,0,10
12,1999,North Carolina,1725,33628,0,103
12,1999,North Dakota,549,2648,0,17
12,1999,Ohio,14076,26744,0,676
12,1999,Oklahoma,6746,17121,0,388
12,1999,Oregon,7507,13070,0,240
12,1999,Pennsylvania,1,56133,0,1308
12,1999,Puerto Rico,392,94,0,6
12,1999,Rhode Island,482,620,0,123
12,1999,South Carolina,6716,14799,0,155
12,1999,South Dakota,575,3367,0,22
12,1999,Tennessee,14717,26478,0,442
12,1999,Texas,26652,69368,0,1281
12,1999,Utah,3400,8661,0,89
12,1999,Vermont,678,1726,0,21
12,1999,Virgin Islands,0,0,0,0
12,1999,Virginia,10238,19346,0,228
12,1999,Washington,3847,12408,0,159
12,1999,West Virginia,4618,11087,0,206
12,1999,Wisconsin,4753,14191,0,8
12,1999,Wyoming,1165,2914,0,49
11,1999,Alabama,7677,21455,0,313
11,1999,Alaska,1056,2048,0,65
11,1999,Arizona,5709,6185,0,286
11,1999,Arkansas,3877,19531,0,284
11,1999,California,33398,46599,0,0
11,1999,Colorado,11344,18611,0,854
11,1999,Connecticut,1807,2583,0,8
11,1999,Delaware,625,1760,0,18
11,1999,District of Columbia,0,0,0,0
11,1999,Florida,10440,15319,0,399
11,1999,Georgia,7789,17248,0,265
11,1999,Guam,12,11,0,0
11,1999,Hawaii,0,0,0,0
11,1999,Idaho,1743,4225,0,89
11,1999,Illinois,6572,13699,0,218
11,1999,Indiana,2557,19673,0,12
11,1999,Iowa,41,7507,0,4
11,1999,Kansas,2973,10615,0,195
11,1999,Kentucky,8000,19835,0,394
11,1999,Louisiana,5336,18423,0,232
11,1999,Maine,990,3709,0,45
11,1999,Mariana Islands,0,13,0,0
11,1999,Maryland,180,7935,0,8
11,1999,Massachusetts,1154,1366,0,19
11,1999,Michigan,111,28946,0,7
11,1999,Minnesota,2426,12272,0,72
11,1999,Mississippi,5005,18516,0,192
11,1999,Missouri,3255,20974,0,189
11,1999,Montana,1304,4376,0,97
11,1999,Nebraska,56,4578,0,1
11,1999,Nevada,2542,2672,0,136
11,1999,New Hampshire,1311,2963,0,12
11,1999,New Jersey,1318,3086,0,56
11,1999,New Mexico,2534,5441,0,144
11,1999,New York,728,15637,0,8
11,1999,North Carolina,1494,24469,0,90
11,1999,North Dakota,394,2444,0,18
11,1999,Ohio,10639,27755,0,546
11,1999,Oklahoma,4305,14383,0,332
11,1999,Oregon,5229,12708,0,157
11,1999,Pennsylvania,4082,58877,0,2311
11,1999,Puerto Rico,400,76,0,4
11,1999,Rhode Island,425,543,0,104
11,1999,South Carolina,4494,9898,0,135
11,1999,South Dakota,366,3318,0,29
11,1999,Tennessee,9922,18181,0,368
11,1999,Texas,18069,46989,0,1045
11,1999,Utah,2094,5449,0,64
11,1999,Vermont,453,1969,0,18
11,1999,Virgin Islands,0,0,0,0
11,1999,Virginia,6762,16104,0,167
11,1999,Washington,2736,7904,0,145
11,1999,West Virginia,3184,14108,0,189
11,1999,Wisconsin,3654,19030,0,6
11,1999,Wyoming,775,2000,0,34
10,1999,Alabama,7625,14581,0,278
10,1999,Alaska,1851,3707,0,165
10,1999,Arizona,6182,6954,0,274
10,1999,Arkansas,4120,14545,0,244
10,1999,California,32530,37421,0,0
10,1999,Colorado,11307,20319,0,810
10,1999,Connecticut,2191,2578,0,2
10,1999,Delaware,586,1318,0,26
10,1999,District of Columbia,5,0,0,0
10,1999,Florida,10448,12058,0,390
10,1999,Georgia,8189,17391,0,277
10,1999,Guam,10,8,0,2
10,1999,Hawaii,0,0,0,0
10,1999,Idaho,1729,6182,0,116
10,1999,Illinois,5854,10776,0,201
10,1999,Indiana,2457,16865,0,6
10,1999,Iowa,48,6840,0,2
10,1999,Kansas,3318,8025,0,152
10,1999,Kentucky,7824,15817,0,352
10,1999,Louisiana,5516,16218,0,230
10,1999,Maine,1267,7150,0,86
10,1999,Mariana Islands,0,0,0,0
10,1999,Maryland,186,5743,0,12
10,1999,Massachusetts,1223,1254,0,22
10,1999,Michigan,99,24306,0,5
10,1999,Minnesota,2895,21302,0,111
10,1999,Mississippi,5116,12980,0,203
10,1999,Missouri,3639,19215,0,233
10,1999,Montana,1614,7854,0,120
10,1999,Nebraska,55,4909,0,1
10,1999,Nevada,2362,2541,0,141
10,1999,New Hampshire,1515,3448,0,9
10,1999,New Jersey,1396,2191,0,54
10,1999,New Mexico,3091,6494,0,169
10,1999,New York,877,14634,0,4
10,1999,North Carolina,1532,19809,0,135
10,1999,North Dakota,438,4290,0,17
10,1999,Ohio,10443,18780,0,547
10,1999,Oklahoma,4687,11147,0,272
10,1999,Oregon,4949,8591,0,148
10,1999,Pennsylvania,1,53760,0,1835
10,1999,Puerto Rico,415,90,0,8
10,1999,Rhode Island,447,578,0,77
10,1999,South Carolina,4311,8038,0,101
10,1999,South Dakota,414,5083,0,27
10,1999,Tennessee,10078,13346,0,337
10,1999,Texas,19018,43469,0,939
10,1999,Utah,1704,6232,0,80
10,1999,Vermont,650,2460,0,19
10,1999,Virgin Islands,0,0,0,0
10,1999,Virginia,7279,13316,0,188
10,1999,Washington,3037,11136,0,163
10,1999,West Virginia,3352,12793,0,214
10,1999,Wisconsin,4123,20534,0,7
10,1999,Wyoming,795,2406,0,53
9,1999,Alabama,6743,13170,0,268
9,1999,Alaska,999,2567,0,57
9,1999,Arizona,5840,6406,0,254
9,1999,Arkansas,3547,12919,0,246
9,1999,California,28771,33647,0,0
9,1999,Colorado,8536,16074,0,464
9,1999,Connecticut,1659,2103,0,8
9,1999,Delaware,401,1096,0,11
9,1999,District of Columbia,0,0,0,0
9,1999,Florida,9292,9495,0,350
9,1999,Georgia,7114,12545,0,218
9,1999,Guam,16,14,0,2
9,1999,Hawaii,0,0,0,0
9,1999,Idaho,1662,6041,0,130
9,1999,Illinois,4850,9115,0,153
9,1999,Indiana,1883,13143,0,1
9,1999,Iowa,59,4845,0,3
9,1999,Kansas,2492,5840,0,122
9,1999,Kentucky,6606,13018,0,366
9,1999,Louisiana,5237,14128,0,226
9,1999,Maine,1211,4913,0,89
9,1999,Mariana Islands,0,0,0,0
9,1999,Maryland,159,4256,0,14
9,1999,Massachusetts,927,883,0,17
9,1999,Michigan,98,22204,0,7
9,1999,Minnesota,2492,20823,0,92
9,1999,Mississippi,4674,10099,0,186
9,1999,Missouri,3048,14309,0,114
9,1999,Montana,1552,5933,0,107
9,1999,Nebraska,36,3236,0,2
9,1999,Nevada,2385,2793,0,150
9,1999,New Hampshire,1357,2828,0,13
9,1999,New Jersey,1153,1856,0,47
9,1999,New Mexico,2655,4844,0,157
9,1999,New York,803,11908,0,14
9,1999,North Carolina,1348,15374,0,87
9,1999,North Dakota,376,3748,0,25
9,1999,Ohio,8442,16519,0,457
9,1999,Oklahoma,4123,9383,0,286
9,1999,Oregon,4907,10486,0,160
9,1999,Pennsylvania,0,42302,0,1171
9,1999,Puerto Rico,409,129,0,2
9,1999,Rhode Island,344,438,0,78
9,1999,South Carolina,4235,7866,0,88
9,1999,South Dakota,319,3621,0,19
9,1999,Tennessee,7853,11247,0,284
9,1999,Texas,16751,43374,0,902
9,1999,Utah,1720,5496,0,139
9,1999,Vermont,602,1982,0,19
9,1999,Virgin Islands,0,0,0,0
9,1999,Virginia,5995,11255,0,179
9,1999,Washington,2203,8826,0,175
9,1999,West Virginia,2987,8754,0,163
9,1999,Wisconsin,3376,17921,0,9
9,1999,Wyoming,778,2667,0,64
8,1999,Alabama,7123,9709,0,263
8,1999,Alaska,1111,3063,0,69
8,1999,Arizona,5621,6008,0,280
8,1999,Arkansas,3833,9013,0,231
8,1999,California,28841,32619,0,0
8,1999,Colorado,8272,11776,0,534
8,1999,Connecticut,1740,1826,0,27
8,1999,Delaware,422,830,0,18
8,1999,District of Columbia,2,0,0,0
8,1999,Florida,9946,8591,0,368
8,1999,Georgia,8045,10023,0,235
8,1999,Guam,11,11,0,0
8,1999,Hawaii,0,0,0,0
8,1999,Idaho,1509,3971,0,116
8,1999,Illinois,4988,8730,0,173
8,1999,Indiana,2187,13033,0,6
8,1999,Iowa,49,2902,0,3
8,1999,Kansas,2686,5005,0,143
8,1999,Kentucky,6730,11112,0,363
8,1999,Louisiana,5092,9024,0,176
8,1999,Maine,1103,2870,0,63
8,1999,Mariana Islands,32,5,0,1
8,1999,Maryland,140,3446,0,10
8,1999,Massachusetts,850,732,0,15
8,1999,Michigan,127,13770,0,4
8,1999,Minnesota,2675,13076,0,81
8,1999,Mississippi,4742,8211,0,168
8,1999,Missouri,3085,11506,0,136
8,1999,Montana,1597,4313,0,85
8,1999,Nebraska,29,2270,0,0
8,1999,Nevada,2437,2216,0,186
8,1999,New Hampshire,1277,2225,0,12
8,1999,New Jersey,1295,1778,0,45
8,1999,New Mexico,2821,4174,0,152
8,1999,New York,838,7844,0,11
8,1999,North Carolina,1389,13380,0,84
8,1999,North Dakota,422,2277,0,11
8,1999,Ohio,8667,13157,0,438
8,1999,Oklahoma,4229,7660,0,256
8,1999,Oregon,4685,6592,0,175
8,1999,Pennsylvania,0,40245,0,1643
8,1999,Puerto Rico,314,126,0,9
8,1999,Rhode Island,371,401,0,65
8,1999,South Carolina,4493,6752,0,82
8,1999,South Dakota,355,2358,0,17
8,1999,Tennessee,8830,10575,0,257
8,1999,Texas,16585,35003,0,873
8,1999,Utah,1697,3543,0,90
8,1999,Vermont,499,1236,0,17
8,1999,Virgin Islands,0,0,0,0
8,1999,Virginia,6305,8698,0,146
8,1999,Washington,2397,6807,0,148
8,1999,West Virginia,3068,6013,0,145
8,1999,Wisconsin,3490,10463,0,9
8,1999,Wyoming,868,1941,0,63
7,1999,Alabama,6770,7813,0,212
7,1999,Alaska,1297,2363,0,84
7,1999,Arizona,5947,5073,0,271
7,1999,Arkansas,3712,6560,0,218
7,1999,California,27758,28825,0,0
7,1999,Colorado,4733,5717,0,306
7,1999,Connecticut,1572,1387,0,0
7,1999,Delaware,345,544,0,12
7,1999,District of Columbia,2,0,0,0
7,1999,Florida,10279,7868,0,353
7,1999,Georgia,7748,7333,0,234
7,1999,Guam,6,6,0,0
7,1999,Hawaii,0,4,0,0
7,1999,Idaho,1600,3302,0,107
7,1999,Illinois,5185,6368,0,181
7,1999,Indiana,2205,10381,0,8
7,1999,Iowa,52,1854,0,2
7,1999,Kansas,2581,3434,0,133
7,1999,Kentucky,7067,8455,0,316
7,1999,Louisiana,5491,6563,0,170
7,1999,Maine,871,1832,0,55
7,1999,Maryland,149,2970,0,8
7,1999,Massachusetts,689,592,0,7
7,1999,Michigan,98,9275,0,5
7,1999,Minnesota,2107,6130,0,59
7,1999,Mississippi,5195,5707,0,143
