month,year,state,permit,handgun,long_gun,other,multiple
6,2002,New Hampshire,622,1008,1541,,16
6,2002,New Jersey,0,1438,1511,,49
6,2002,New Mexico,0,1682,2374,,124
6,2002,New York,3975,584,5060,,11
6,2002,North Carolina,6130,133,6879,,99
6,2002,North Dakota,133,276,1284,,12
6,2002,Ohio,0,5793,8325,,479
6,2002,Oklahoma,0,2534,3859,,240
6,2002,Oregon,66,3399,5805,,192
6,2002,Pennsylvania,621,0,35335,,347
6,2002,Puerto Rico,0,542,63,,12
6,2002,Rhode Island,0,329,272,,75
6,2002,South Carolina,1023,2417,2446,,75
6,2002,South Dakota,0,404,1517,,21
6,2002,Tennessee,0,6074,5782,,200
6,2002,Texas,6946,10251,15598,,739
6,2002,Utah,0,1241,2303,,52
6,2002,Vermont,0,408,615,,18
6,2002,Virgin Islands,0,0,0,,0
6,2002,Virginia,0,4499,6162,,99
6,2002,Washington,4388,3110,4570,,249
6,2002,West Virginia,0,1963,3125,,152
6,2002,Wisconsin,0,2560,5752,,1
6,2002,Wyoming,256,637,1194,,60
5,2002,Alabama,0,5012,4850,,251
5,2002,Alaska,0,855,1572,,67
5,2002,Arizona,1161,4850,4271,,196
5,2002,Arkansas,384,2264,3509,,196
5,2002,California,19557,18817,19929,,0
5,2002,Colorado,0,5386,6690,,324
5,2002,Connecticut,3691,2004,1734,,107
5,2002,Delaware,0,386,629,,14
5,2002,District of Columbia,0,2,0,,0
5,2002,Florida,0,10309,7780,,377
5,2002,Georgia,2464,5145,5388,,162
5,2002,Guam,0,9,15,,0
5,2002,Hawaii,867,0,0,,0
5,2002,Idaho,1083,1094,2527,,81
5,2002,Illinois,23780,3932,5111,,158
5,2002,Indiana,10055,1375,2725,,5
5,2002,Iowa,3114,13,1369,,0
5,2002,Kansas,0,1590,2680,,124
5,2002,Kentucky,0,4805,5534,,345
5,2002,Louisiana,0,3650,3459,,185
5,2002,Maine,0,928,1649,,55
5,2002,Mariana Islands,0,1,0,,0
5,2002,Maryland,1929,47,2438,,9
5,2002,Massachusetts,4120,1390,949,,31
5,2002,Michigan,12383,1926,8800,,26
5,2002,Minnesota,2856,2090,5707,,95
5,2002,Mississippi,0,2620,2725,,157
5,2002,Missouri,0,2628,7200,,114
5,2002,Montana,263,1274,3060,,112
5,2002,Nebraska,1003,21,1109,,1
5,2002,Nevada,0,1861,1651,,114
5,2002,New Hampshire,690,1036,1689,,8
5,2002,New Jersey,0,1611,1764,,55
5,2002,New Mexico,0,1885,2518,,120
5,2002,New York,4127,718,5995,,12
5,2002,North Carolina,6190,130,6705,,96
5,2002,North Dakota,167,359,1256,,11
5,2002,Ohio,0,6850,8397,,494
5,2002,Oklahoma,0,2936,4136,,343
5,2002,Oregon,15,3436,5932,,205
5,2002,Pennsylvania,508,0,39483,,232
5,2002,Puerto Rico,0,527,72,,7
5,2002,Rhode Island,0,340,321,,79
5,2002,South Carolina,1238,2566,2630,,81
5,2002,South Dakota,0,522,1714,,33
5,2002,Tennessee,0,6794,6221,,274
5,2002,Texas,8635,10594,15453,,746
5,2002,Utah,0,1422,2534,,65
5,2002,Vermont,0,482,869,,28
5,2002,Virgin Islands,0,0,0,,0
5,2002,Virginia,0,5111,6436,,118
5,2002,Washington,5837,3435,4812,,230
5,2002,West Virginia,0,2349,3545,,173
5,2002,Wisconsin,0,2869,6814,,0
5,2002,Wyoming,173,643,1223,,60
4,2002,Alabama,0,4845,5073,,248
4,2002,Alaska,0,978,1815,,68
4,2002,Arizona,1008,4951,4322,,194
4,2002,Arkansas,1074,2377,4072,,166
4,2002,California,16751,18826,20276,,0
4,2002,Colorado,0,5541,7774,,345
4,2002,Connecticut,4015,1968,1863,,131
4,2002,Delaware,0,389,675,,16
4,2002,District of Columbia,0,1,0,,0
4,2002,Florida,0,10388,7910,,401
4,2002,Georgia,2623,5020,5769,,171
4,2002,Guam,0,4,16,,0
4,2002,Hawaii,931,0,0,,0
4,2002,Idaho,1074,1187,2669,,105
4,2002,Illinois,26877,4580,6652,,174
4,2002,Indiana,10427,1514,3397,,3
4,2002,Iowa,3816,40,2354,,3
4,2002,Kansas,0,1687,3235,,140
4,2002,Kentucky,0,4895,7831,,323
4,2002,Louisiana,0,3580,3432,,157
4,2002,Maine,0,1135,2095,,58
4,2002,Mariana Islands,0,6,0,,0
4,2002,Maryland,2321,49,3018,,10
4,2002,Massachusetts,3363,1525,1113,,33
4,2002,Michigan,15720,2182,11239,,22
4,2002,Minnesota,3939,2723,9739,,140
4,2002,Mississippi,0,3028,2978,,132
4,2002,Missouri,0,2740,10273,,97
4,2002,Montana,240,1492,3432,,122
4,2002,Nebraska,1191,13,1388,,1
4,2002,Nevada,0,1757,1728,,113
4,2002,New Hampshire,812,1194,2060,,18
4,2002,New Jersey,0,1750,1804,,62
4,2002,New Mexico,0,1818,2644,,110
4,2002,New York,6083,953,7913,,11
4,2002,North Carolina,7112,116,7449,,84
4,2002,North Dakota,258,392,1532,,23
4,2002,Ohio,0,8344,11275,,661
4,2002,Oklahoma,0,3769,5428,,280
4,2002,Oregon,54,4020,7405,,216
4,2002,Pennsylvania,495,0,45689,,500
4,2002,Puerto Rico,0,487,82,,14
4,2002,Rhode Island,0,334,318,,71
4,2002,South Carolina,1088,2683,2807,,96
4,2002,South Dakota,0,663,2061,,47
4,2002,Tennessee,0,6676,6869,,239
4,2002,Texas,6841,11297,16289,,807
4,2002,Utah,0,1455,2875,,74
4,2002,Vermont,0,529,1294,,20
4,2002,Virgin Islands,0,0,0,,0
4,2002,Virginia,0,5526,7597,,162
4,2002,Washington,4930,3761,5277,,209
4,2002,West Virginia,0,2458,4852,,156
4,2002,Wisconsin,0,3338,11381,,2
4,2002,Wyoming,220,684,1266,,59
3,2002,Alabama,0,6313,7433,,271
3,2002,Alaska,0,968,1498,,60
3,2002,Arizona,1247,5481,5122,,272
3,2002,Arkansas,469,3140,6114,,232
3,2002,California,15578,19394,23117,,0
3,2002,Colorado,0,6547,8870,,392
3,2002,Connecticut,3740,2475,2229,,91
3,2002,Delaware,0,412,842,,18
3,2002,District of Columbia,0,1,0,,0
3,2002,Florida,0,11307,9916,,435
3,2002,Georgia,2835,6443,8788,,203
3,2002,Guam,0,12,22,,1
3,2002,Hawaii,539,0,0,,0
3,2002,Idaho,1159,1191,3033,,157
3,2002,Illinois,24564,5583,8184,,207
3,2002,Indiana,10055,2043,4586,,3
3,2002,Iowa,4612,19,3055,,2
3,2002,Kansas,0,2340,4166,,196
3,2002,Kentucky,0,6439,9762,,341
3,2002,Louisiana,23,4754,4718,,215
3,2002,Maine,0,1290,2488,,75
3,2002,Mariana Islands,0,1,0,,0
3,2002,Maryland,2253,49,3457,,13
3,2002,Massachusetts,4382,1914,1479,,33
3,2002,Michigan,15524,2250,13241,,29
3,2002,Minnesota,4087,3101,9120,,117
3,2002,Mississippi,0,3550,5021,,166
3,2002,Missouri,0,3362,11988,,134
3,2002,Montana,270,1406,2948,,96
3,2002,Nebraska,1451,7,1666,,1
3,2002,Nevada,0,2284,2220,,125
3,2002,New Hampshire,892,1392,2161,,13
3,2002,New Jersey,0,1935,2150,,57
3,2002,New Mexico,0,2374,3457,,154
3,2002,New York,5047,822,7743,,6
3,2002,North Carolina,8267,151,9843,,119
3,2002,North Dakota,246,429,1626,,24
3,2002,Ohio,0,9328,13407,,791
3,2002,Oklahoma,0,3855,5867,,321
3,2002,Oregon,95,4308,7810,,225
3,2002,Pennsylvania,519,0,53211,,748
3,2002,Puerto Rico,0,487,88,,7
3,2002,Rhode Island,0,367,405,,83
3,2002,South Carolina,1398,3318,4422,,105
3,2002,South Dakota,0,739,2374,,52
3,2002,Tennessee,2,9044,10275,,271
3,2002,Texas,6962,13566,19397,,900
3,2002,Utah,0,1445,3424,,90
3,2002,Vermont,0,607,1488,,21
3,2002,Virgin Islands,0,0,0,,0
3,2002,Virginia,0,6610,8722,,149
3,2002,Washington,3712,3688,5802,,284
3,2002,West Virginia,0,3365,5577,,207
3,2002,Wisconsin,0,3966,13497,,9
3,2002,Wyoming,206,801,1355,,56
2,2002,Alabama,0,6773,7616,,336
2,2002,Alaska,0,679,1122,,66
2,2002,Arizona,1125,5623,5392,,247
2,2002,Arkansas,290,3495,5946,,291
2,2002,California,19287,17919,19590,,0
2,2002,Colorado,0,5733,8122,,405
2,2002,Connecticut,3388,2233,1900,,68
2,2002,Delaware,0,444,749,,17
2,2002,District of Columbia,0,0,0,,0
2,2002,Florida,0,11955,10681,,502
2,2002,Georgia,2538,7538,9552,,341
2,2002,Guam,0,10,15,,1
2,2002,Hawaii,586,0,0,,0
2,2002,Idaho,849,1146,2577,,148
2,2002,Illinois,21235,5142,7695,,166
2,2002,Indiana,9141,2221,4285,,5
2,2002,Iowa,4757,17,2591,,4
2,2002,Kansas,0,2174,3722,,209
2,2002,Kentucky,0,7105,9718,,498
2,2002,Louisiana,0,5049,4766,,214
2,2002,Maine,0,1062,1838,,92
2,2002,Mariana Islands,0,0,0,,0
2,2002,Maryland,2450,58,3555,,8
2,2002,Massachusetts,3560,1490,1160,,37
2,2002,Michigan,15571,1649,11591,,23
2,2002,Minnesota,3553,2466,6389,,97
2,2002,Mississippi,0,4779,5304,,227
2,2002,Missouri,0,3101,11294,,137
2,2002,Montana,198,1132,2413,,135
2,2002,Nebraska,1539,20,1567,,1
2,2002,Nevada,0,1901,1827,,107
2,2002,New Hampshire,747,1132,1674,,9
2,2002,New Jersey,0,1659,1787,,53
2,2002,New Mexico,0,1970,3042,,172
2,2002,New York,4110,626,7067,,8
2,2002,North Carolina,9037,192,10530,,178
2,2002,North Dakota,140,343,1249,,32
2,2002,Ohio,0,9070,12255,,722
2,2002,Oklahoma,0,4299,6208,,403
2,2002,Oregon,41,3610,6791,,217
2,2002,Pennsylvania,499,0,43342,,576
2,2002,Puerto Rico,0,530,108,,16
2,2002,Rhode Island,0,347,328,,76
2,2002,South Carolina,1718,3963,4147,,115
2,2002,South Dakota,0,706,1995,,49
2,2002,Tennessee,0,9553,10435,,364
2,2002,Texas,6201,13663,19485,,1072
2,2002,Utah,0,1503,3102,,94
2,2002,Vermont,0,570,1065,,22
2,2002,Virgin Islands,0,0,0,,0
2,2002,Virginia,0,6606,8596,,156
2,2002,Washington,3765,3494,5255,,259
2,2002,West Virginia,0,3231,5184,,254
2,2002,Wisconsin,0,3652,10052,,12
2,2002,Wyoming,182,665,1318,,89
1,2002,Alabama,0,5950,8119,,306
1,2002,Alaska,0,710,1142,,59
1,2002,Arizona,1253,4890,5009,,212
1,2002,Arkansas,821,2737,5676,,239
1,2002,California,20145,18590,19914,,0
1,2002,Colorado,0,5951,8788,,409
1,2002,Connecticut,4340,2207,2082,,82
1,2002,Delaware,0,423,811,,12
1,2002,District of Columbia,0,0,1,,0
1,2002,Florida,0,10907,10289,,429
1,2002,Georgia,2913,5972,9005,,250
1,2002,Guam,0,13,12,,1
1,2002,Hawaii,548,0,0,,0
1,2002,Idaho,860,1028,2259,,158
1,2002,Illinois,26403,4885,7347,,194
1,2002,Indiana,9590,1901,4202,,5
1,2002,Iowa,6416,24,2367,,3
1,2002,Kansas,0,2146,4234,,154
1,2002,Kentucky,0,6125,8785,,396
1,2002,Louisiana,0,3746,5420,,193
1,2002,Maine,0,969,1815,,76
1,2002,Mariana Islands,0,3,0,,0
1,2002,Maryland,2245,72,3198,,6
1,2002,Massachusetts,4412,1694,1240,,36
1,2002,Michigan,16677,1582,10486,,11
1,2002,Minnesota,3909,2517,5800,,106
1,2002,Mississippi,0,3220,5080,,173
1,2002,Missouri,0,3085,10319,,114
1,2002,Montana,219,1037,2574,,104
1,2002,Nebraska,1662,29,1704,,2
1,2002,Nevada,0,1958,1742,,114
1,2002,New Hampshire,765,1249,1764,,12
1,2002,New Jersey,0,1643,2054,,56
1,2002,New Mexico,0,1875,2783,,144
1,2002,New York,5175,705,6459,,10
1,2002,North Carolina,8753,136,10471,,120
1,2002,North Dakota,172,342,1202,,19
1,2002,Ohio,0,8196,11245,,603
1,2002,Oklahoma,0,3563,5878,,319
1,2002,Oregon,105,3777,5784,,200
1,2002,Pennsylvania,610,0,41439,,871
1,2002,Puerto Rico,0,430,71,,9
1,2002,Rhode Island,0,389,396,,81
1,2002,South Carolina,1450,3143,3893,,96
1,2002,South Dakota,0,563,1943,,51
1,2002,Tennessee,1,8194,9245,,296
1,2002,Texas,6715,12668,21157,,859
1,2002,Utah,0,1525,2982,,76
1,2002,Vermont,0,423,805,,12
1,2002,Virgin Islands,0,0,0,,0
1,2002,Virginia,0,5668,8209,,137
1,2002,Washington,3132,3261,4866,,172
1,2002,West Virginia,0,2499,4433,,183
1,2002,Wisconsin,0,3320,7652,,9
1,2002,Wyoming,115,641,1265,,72
12,2001,Alabama,0,7104,23780,,287
12,2001,Alaska,0,959,2416,,51
12,2001,Arizona,1060,6010,8997,,243
12,2001,Arkansas,313,3290,15215,,226
12,2001,California,23148,25466,36862,,0
12,2001,Colorado,0,12818,26909,,802
12,2001,Connecticut,3199,2306,3017,,86
12,2001,Delaware,0,524,1923,,23
12,2001,District of Columbia,0,1,0,,0
12,2001,Florida,0,12438,21872,,490
12,2001,Georgia,2330,8581,24059,,263
12,2001,Guam,0,21,10,,0
12,2001,Hawaii,711,0,0,,0
12,2001,Idaho,715,1383,4833,,99
12,2001,Illinois,30307,5663,13033,,222
12,2001,Indiana,8261,2190,10508,,11
12,2001,Iowa,5521,42,6400,,5
12,2001,Kansas,0,2474,9226,,202
12,2001,Kentucky,0,8432,21097,,376
12,2001,Louisiana,0,4963,17836,,204
12,2001,Maine,0,1233,3473,,55
12,2001,Mariana Islands,0,0,0,,0
12,2001,Maryland,3106,88,7035,,8
12,2001,Massachusetts,4237,1588,1535,,29
12,2001,Michigan,14443,1457,22559,,20
12,2001,Minnesota,3018,2768,11330,,101
12,2001,Mississippi,0,3990,16220,,198
12,2001,Missouri,0,3407,21737,,121
12,2001,Montana,152,1465,4622,,103
12,2001,Nebraska,1625,38,4464,,4
12,2001,Nevada,0,2471,3432,,127
12,2001,New Hampshire,567,1436,2841,,29
12,2001,New Jersey,0,1430,3023,,57
12,2001,New Mexico,0,2297,5511,,120
12,2001,New York,4228,661,13163,,13
12,2001,North Carolina,8035,213,28207,,90
12,2001,North Dakota,150,437,2537,,20
12,2001,Ohio,0,10429,25434,,527
12,2001,Oklahoma,0,4416,13942,,257
12,2001,Oregon,115,4357,11357,,199
12,2001,Pennsylvania,396,0,56382,,687
12,2001,Puerto Rico,0,556,78,,11
12,2001,Rhode Island,0,337,522,,86
12,2001,South Carolina,1990,4124,11884,,104
12,2001,South Dakota,1,704,3911,,37
12,2001,Tennessee,0,10291,22295,,318
12,2001,Texas,6464,16687,54247,,937
12,2001,Utah,0,2193,7486,,116
12,2001,Vermont,0,525,1505,,10
12,2001,Virgin Islands,0,0,0,,0
12,2001,Virginia,0,7523,19450,,190
12,2001,Washington,2685,3497,9109,,156
12,2001,West Virginia,4,3950,10884,,190
12,2001,Wisconsin,0,4130,13453,,10
12,2001,Wyoming,170,928,2573,,61
11,2001,Alabama,0,5948,17304,,398
11,2001,Alaska,0,971,2158,,79
11,2001,Arizona,1520,4984,6032,,249
11,2001,Arkansas,314,2765,14483,,232
11,2001,California,24767,23365,30778,,0
11,2001,Colorado,0,11237,23148,,765
11,2001,Connecticut,3505,2072,3298,,115
11,2001,Delaware,0,455,1685,,17
11,2001,District of Columbia,0,1,1,,0
11,2001,Florida,0,12467,16929,,484
11,2001,Georgia,2348,6273,16541,,233
11,2001,Guam,0,19,18,,1
11,2001,Hawaii,664,0,0,,0
11,2001,Idaho,846,1131,3681,,144
11,2001,Illinois,36464,5174,11890,,223
11,2001,Indiana,8259,2046,10756,,14
11,2001,Iowa,4605,34,6560,,6
11,2001,Kansas,0,2046,9198,,195
11,2001,Kentucky,0,6437,17534,,394
11,2001,Louisiana,0,3681,14142,,202
11,2001,Maine,0,1109,3642,,78
11,2001,Mariana Islands,0,0,0,,0
11,2001,Maryland,3278,62,7685,,9
11,2001,Massachusetts,3558,1436,1742,,46
11,2001,Michigan,16564,1040,26457,,23
11,2001,Minnesota,3190,2213,9844,,97
11,2001,Mississippi,0,3146,14213,,207
11,2001,Missouri,0,2846,18256,,144
11,2001,Montana,223,1147,3604,,92
11,2001,Nebraska,1567,19,4104,,6
11,2001,Nevada,2,1876,2283,,96
11,2001,New Hampshire,665,1429,3039,,22
11,2001,New Jersey,0,1288,3491,,49
11,2001,New Mexico,0,2098,4111,,151
11,2001,New York,4530,718,16313,,16
11,2001,North Carolina,8459,204,20487,,113
11,2001,North Dakota,175,331,2666,,35
11,2001,Ohio,0,9547,27085,,622
11,2001,Oklahoma,0,3321,10999,,276
11,2001,Oregon,124,4024,8016,,209
11,2001,Pennsylvania,447,0,62739,,619
11,2001,Puerto Rico,0,612,89,,18
11,2001,Rhode Island,0,423,565,,74
11,2001,South Carolina,836,3362,8269,,96
11,2001,South Dakota,0,558,3714,,48
11,2001,Tennessee,0,9085,17865,,314
11,2001,Texas,7042,13772,36763,,890
11,2001,Utah,0,1817,4888,,94
11,2001,Vermont,0,552,1939,,11
11,2001,Virgin Islands,0,0,0,,0
11,2001,Virginia,0,6548,16903,,184
11,2001,Washington,2238,3403,6758,,148
11,2001,West Virginia,0,2942,12122,,212
11,2001,Wisconsin,0,3641,17449,,6
11,2001,Wyoming,161,646,1906,,49
10,2001,Alabama,0,8053,14497,,337
10,2001,Alaska,0,1720,3312,,212
10,2001,Arizona,1302,6110,7309,,263
10,2001,Arkansas,562,3823,13548,,230
10,2001,California,13588,29908,33462,,0
10,2001,Colorado,0,14916,27094,,1008
10,2001,Connecticut,3307,2995,4285,,162
10,2001,Delaware,0,642,1522,,28
10,2001,District of Columbia,0,1,0,,0
10,2001,Florida,0,18244,18160,,834
10,2001,Georgia,3748,8210,16323,,302
10,2001,Guam,0,9,11,,0
10,2001,Hawaii,819,0,0,,0
10,2001,Idaho,1122,1516,5591,,92
10,2001,Illinois,35538,6453,11358,,264
10,2001,Indiana,11804,2816,8059,,13
10,2001,Iowa,5016,51,5559,,3
10,2001,Kansas,0,2980,7909,,219
10,2001,Kentucky,0,7791,16514,,432
10,2001,Louisiana,0,5323,15923,,257
10,2001,Maine,0,1677,7545,,114
10,2001,Mariana Islands,0,6,0,,0
10,2001,Maryland,3976,106,7044,,15
10,2001,Massachusetts,3744,1864,1915,,45
10,2001,Michigan,21046,1081,24102,,21
10,2001,Minnesota,5120,3027,20613,,147
10,2001,Mississippi,0,4518,11473,,220
10,2001,Missouri,0,3898,20665,,174
10,2001,Montana,195,1651,7683,,134
10,2001,Nebraska,2092,33,4134,,1
10,2001,Nevada,0,2502,2592,,141
10,2001,New Hampshire,1115,1889,3858,,22
10,2001,New Jersey,0,1276,3377,,55
10,2001,New Mexico,0,3113,5868,,172
10,2001,New York,5823,862,17888,,15
10,2001,North Carolina,11165,1229,20323,,100
10,2001,North Dakota,170,521,4252,,22
10,2001,Ohio,0,11875,20973,,655
10,2001,Oklahoma,0,5535,11611,,363
10,2001,Oregon,63,4478,9177,,240
10,2001,Pennsylvania,422,0,62393,,652
10,2001,Puerto Rico,0,582,137,,19
10,2001,Rhode Island,0,631,759,,120
10,2001,South Carolina,980,4350,7930,,114
10,2001,South Dakota,0,750,5811,,34
10,2001,Tennessee,0,10224,13530,,341
10,2001,Texas,6273,19609,44744,,1095
10,2001,Utah,0,1898,5324,,114
10,2001,Vermont,0,738,2302,,14
10,2001,Virgin Islands,0,0,0,,0
10,2001,Virginia,0,8322,14465,,266
10,2001,Washington,4372,4908,10897,,220
10,2001,West Virginia,0,3872,13387,,216
10,2001,Wisconsin,0,4952,20458,,4
10,2001,Wyoming,157,840,2260,,57
9,2001,Alabama,0,7433,13656,,318
9,2001,Alaska,0,1112,2566,,106
9,2001,Arizona,815,6203,6997,,294
9,2001,Arkansas,520,3310,11286,,240
9,2001,California,15833,24601,32480,,0
9,2001,Colorado,0,13461,22466,,1061
9,2001,Connecticut,3025,2023,2546,,110
9,2001,Delaware,0,545,1198,,21
9,2001,District of Columbia,0,1,0,,0
9,2001,Florida,0,13916,14350,,667
9,2001,Georgia,2578,7420,12309,,254
9,2001,Guam,0,15,6,,0
9,2001,Hawaii,525,0,0,,0
9,2001,Idaho,625,1703,5850,,134
9,2001,Illinois,24216,5336,8918,,256
9,2001,Indiana,7629,2110,6525,,8
9,2001,Iowa,3536,38,4548,,2
9,2001,Kansas,0,2325,5962,,206
9,2001,Kentucky,0,6601,13075,,346
9,2001,Louisiana,0,5396,12729,,296
9,2001,Maine,0,1497,5327,,172
9,2001,Mariana Islands,0,9,0,,0
9,2001,Maryland,2539,124,5447,,14
9,2001,Massachusetts,2489,1402,1405,,43
9,2001,Michigan,17541,681,23900,,28
9,2001,Minnesota,3584,2558,19908,,108
9,2001,Mississippi,0,4116,8652,,172
9,2001,Missouri,0,2873,14934,,212
9,2001,Montana,153,1783,6298,,120
9,2001,Nebraska,1557,23,3051,,2
9,2001,Nevada,0,2406,2745,,139
9,2001,New Hampshire,576,1698,3319,,34
9,2001,New Jersey,0,1008,2300,,38
9,2001,New Mexico,0,2518,5052,,134
9,2001,New York,3806,657,14606,,12
9,2001,North Carolina,7605,1328,16248,,123
9,2001,North Dakota,112,415,3601,,29
9,2001,Ohio,0,10647,18571,,630
9,2001,Oklahoma,0,4246,9910,,319
9,2001,Oregon,123,4555,11686,,251
9,2001,Pennsylvania,274,0,48700,,481
9,2001,Puerto Rico,0,613,116,,7
9,2001,Rhode Island,0,488,581,,94
9,2001,South Carolina,715,3933,7308,,111
9,2001,South Dakota,0,661,4258,,42
9,2001,Tennessee,0,7929,11245,,308
9,2001,Texas,4319,18222,45986,,1118
9,2001,Utah,0,1771,5265,,81
9,2001,Vermont,0,633,1842,,31
9,2001,Virgin Islands,0,0,0,,0
9,2001,Virginia,0,6736,11037,,197
9,2001,Washington,2687,3789,9918,,202
9,2001,West Virginia,0,3105,9195,,220
9,2001,Wisconsin,0,4000,17960,,12
9,2001,Wyoming,107,927,2850,,64
8,2001,Alabama,0,6933,10464,,287
8,2001,Alaska,0,1074,2750,,78
8,2001,Arizona,1082,4599,5870,,218
8,2001,Arkansas,432,3042,9610,,205
8,2001,California,20018,21708,29690,,0
8,2001,Colorado,0,10320,17920,,686
8,2001,Connecticut,6150,6,3,,1
8,2001,Delaware,0,333,763,,5
8,2001,District of Columbia,0,0,0,,0
8,2001,Florida,0,10482,10390,,439
8,2001,Georgia,2518,5655,10421,,223
8,2001,Guam,0,12,23,,0
8,2001,Hawaii,658,0,0,,0
8,2001,Idaho,648,1370,4101,,109
8,2001,Illinois,27046,3958,7870,,143
8,2001,Indiana,10466,1455,5191,,1
8,2001,Iowa,2723,24,2567,,3
8,2001,Kansas,0,1857,5072,,161
8,2001,Kentucky,0,6483,12728,,401
8,2001,Louisiana,0,4846,10846,,202
8,2001,Maine,0,978,2961,,55
8,2001,Mariana Islands,0,39,39,,7
8,2001,Maryland,1912,126,3427,,6
8,2001,Massachusetts,2311,1060,913,,19
8,2001,Michigan,16402,246,12875,,75
8,2001,Minnesota,2764,2265,12237,,100
8,2001,Mississippi,0,4108,9531,,169
8,2001,Missouri,0,2577,12759,,203
8,2001,Montana,106,1585,4623,,104
8,2001,Nebraska,1027,24,2104,,3
8,2001,Nevada,0,1813,2010,,93
8,2001,New Hampshire,370,1060,1958,,14
8,2001,New Jersey,0,973,1642,,46
8,2001,New Mexico,0,2404,4467,,138
8,2001,New York,4606,532,6766,,9
8,2001,North Carolina,7206,1568,14892,,137
8,2001,North Dakota,115,314,2103,,14
8,2001,Ohio,0,6825,13486,,414
8,2001,Oklahoma,0,4144,9095,,262
8,2001,Oregon,15,3372,7307,,242
8,2001,Pennsylvania,304,0,34538,,492
8,2001,Puerto Rico,0,693,162,,13
8,2001,Rhode Island,0,308,373,,85
8,2001,South Carolina,802,3451,6898,,90
8,2001,South Dakota,0,497,2820,,24
8,2001,Tennessee,0,7150,11294,,270
8,2001,Texas,5286,13904,40941,,912
8,2001,Utah,0,1319,3514,,68
8,2001,Vermont,0,378,1023,,15
8,2001,Virgin Islands,0,0,0,,0
8,2001,Virginia,0,4814,8793,,126
8,2001,Washington,2281,3172,7174,,176
8,2001,West Virginia,0,2934,7052,,190
8,2001,Wisconsin,0,2706,10905,,8
8,2001,Wyoming,154,808,2000,,108
7,2001,Alabama,0,5923,6829,,220
7,2001,Alaska,0,1135,1987,,76
7,2001,Arizona,708,4315,4340,,193
7,2001,Arkansas,449,2598,5599,,172
7,2001,California,19436,19849,24110,,0
7,2001,Colorado,0,8862,11989,,606
7,2001,Connecticut,5752,0,0,,0
7,2001,Delaware,0,290,510,,13
7,2001,District of Columbia,0,0,0,,0
7,2001,Florida,0,9609,7813,,403
7,2001,Georgia,2584,4916,6099,,168
7,2001,Guam,0,8,19,,1
7,2001,Hawaii,465,0,0,,0
7,2001,Idaho,880,1197,2725,,72
7,2001,Illinois,23431,3412,5155,,123
7,2001,Indiana,9922,1309,3134,,9
7,2001,Iowa,2391,29,1550,,2
7,2001,Kansas,0,1655,3073,,114
7,2001,Kentucky,0,5358,7408,,311
7,2001,Louisiana,0,4293,6035,,167
7,2001,Maine,0,813,2017,,56
7,2001,Mariana Islands,0,7,6,,0
7,2001,Maryland,1881,99,2530,,11
7,2001,Massachusetts,2322,962,699,,25
7,2001,Michigan,16389,73,8164,,3
7,2001,Minnesota,2202,1884,6480,,83
7,2001,Mississippi,0,3461,4985,,132
7,2001,Missouri,0,2345,7982,,100
7,2001,Montana,114,1314,3271,,79
7,2001,Nebraska,885,18,1342,,1
7,2001,Nevada,0,1762,1629,,99
7,2001,New Hampshire,247,1047,1515,,15
7,2001,New Jersey,0,884,1214,,41
7,2001,New Mexico,0,2072,3149,,110
7,2001,New York,3788,673,4818,,7
7,2001,North Carolina,6207,1213,8778,,79
7,2001,North Dakota,173,280,1322,,17
7,2001,Ohio,0,5506,8132,,296
7,2001,Oklahoma,0,3284,5722,,206
7,2001,Oregon,3,2973,5343,,198
7,2001,Pennsylvania,293,0,27941,,401
7,2001,Puerto Rico,0,470,104,,16
7,2001,Rhode Island,0,255,245,,66
7,2001,South Carolina,891,2908,3678,,83
7,2001,South Dakota,0,446,1764,,28
7,2001,Tennessee,0,6112,6363,,224
7,2001,Texas,4533,13201,21668,,735
7,2001,Utah,0,1232,2292,,60
7,2001,Vermont,0,413,762,,18
7,2001,Virgin Islands,0,0,0,,0
7,2001,Virginia,0,5016,6382,,137
7,2001,Washington,2729,2781,5262,,152
7,2001,West Virginia,0,2362,5091,,150
7,2001,Wisconsin,1,2485,6350,,5
7,2001,Wyoming,165,644,1422,,54
6,2001,Alabama,0,6395,6595,,230
